Timestamp,Frame_ID,Predicted_Class,Confidence_Score,Processing_Time_ms
2026-06-04 22:28:11.281,6,0,100.00,37.23
2026-06-04 22:28:11.312,7,0,100.00,29.51
2026-06-04 22:28:11.343,8,0,99.38,28.63
2026-06-04 22:28:11.376,9,0,99.38,28.90
2026-06-04 22:28:11.410,10,0,99.38,30.62
2026-06-04 22:28:11.448,11,0,100.00,33.89
2026-06-04 22:28:11.479,12,0,100.00,27.88
2026-06-04 22:28:11.513,13,0,100.00,30.81
2026-06-04 22:28:11.543,14,0,100.00,25.30
2026-06-04 22:28:11.571,15,0,100.00,24.50
2026-06-04 22:28:11.600,16,0,100.00,24.87
2026-06-04 22:28:11.632,17,0,100.00,29.29
2026-06-04 22:28:11.667,18,0,100.00,31.83
2026-06-04 22:28:11.701,19,0,100.00,32.19
2026-06-04 22:28:11.734,20,0,100.00,28.84
2026-06-04 22:28:11.776,21,0,100.00,31.52
2026-06-04 22:28:11.809,22,0,100.00,29.88
2026-06-04 22:28:11.841,23,0,100.00,27.94
2026-06-04 22:28:11.878,24,0,100.00,32.23
2026-06-04 22:28:11.911,25,0,100.00,30.22
2026-06-04 22:28:11.943,26,0,100.00,28.21
2026-06-04 22:28:11.974,27,0,100.00,27.00
2026-06-04 22:28:12.007,28,0,100.00,29.86
2026-06-04 22:28:12.039,29,0,100.00,28.13
2026-06-04 22:28:12.073,30,0,100.00,31.04
2026-06-04 22:28:12.105,31,0,100.00,28.94
2026-06-04 22:28:12.139,32,0,100.00,30.15
2026-06-04 22:28:12.173,33,0,100.00,30.00
2026-06-04 22:28:12.204,34,0,100.00,28.67
2026-06-04 22:28:12.238,35,0,100.00,29.60
2026-06-04 22:28:12.267,36,0,100.00,25.95
2026-06-04 22:28:12.301,37,0,100.00,30.15
2026-06-04 22:28:12.331,38,0,100.00,26.14
2026-06-04 22:28:12.365,39,0,100.00,30.22
2026-06-04 22:28:12.397,40,0,100.00,28.43
2026-06-04 22:28:12.430,41,0,100.00,28.86
2026-06-04 22:28:12.462,42,0,100.00,28.59
2026-06-04 22:28:12.495,43,0,100.00,29.98
2026-06-04 22:28:12.530,44,0,100.00,31.77
2026-06-04 22:28:12.561,45,0,100.00,27.67
2026-06-04 22:28:12.593,46,0,100.00,28.29
2026-06-04 22:28:12.623,47,0,100.00,26.24
2026-06-04 22:28:12.657,48,0,100.00,30.90
2026-06-04 22:28:12.689,49,0,100.00,28.07
2026-06-04 22:28:12.721,50,0,100.00,28.29
2026-06-04 22:28:12.751,51,0,100.00,26.06
2026-06-04 22:28:12.783,52,0,100.00,28.59
2026-06-04 22:28:12.814,53,0,100.00,26.68
2026-06-04 22:28:12.843,54,0,100.00,26.67
2026-06-04 22:28:12.875,55,0,100.00,28.57
2026-06-04 22:28:12.907,56,0,100.00,27.63
2026-06-04 22:28:12.935,57,0,100.00,25.45
2026-06-04 22:28:12.968,58,0,100.00,28.29
2026-06-04 22:28:12.999,59,0,100.00,27.35
2026-06-04 22:28:13.031,60,0,100.00,28.26
2026-06-04 22:28:13.063,61,0,100.00,28.58
2026-06-04 22:28:13.098,62,0,100.00,31.81
2026-06-04 22:28:13.129,63,0,100.00,27.66
2026-06-04 22:28:13.160,64,0,100.00,28.49
2026-06-04 22:28:13.198,65,0,100.00,33.99
2026-06-04 22:28:13.230,66,0,100.00,28.64
2026-06-04 22:28:13.267,67,0,100.00,33.86
2026-06-04 22:28:13.298,68,0,100.00,28.46
2026-06-04 22:28:13.327,69,0,100.00,26.24
2026-06-04 22:28:13.357,70,0,100.00,26.37
2026-06-04 22:28:13.387,71,0,100.00,28.02
2026-06-04 22:28:13.419,72,0,100.00,28.40
2026-06-04 22:28:13.450,73,0,100.00,26.81
2026-06-04 22:28:13.481,74,0,100.00,27.70
2026-06-04 22:28:13.516,75,0,100.00,30.14
2026-06-04 22:28:13.547,76,0,100.00,28.50
2026-06-04 22:28:13.579,77,0,100.00,28.10
2026-06-04 22:28:13.610,78,0,100.00,28.41
2026-06-04 22:28:13.644,79,0,100.00,30.13
2026-06-04 22:28:13.677,80,0,100.00,29.62
2026-06-04 22:28:13.709,81,0,100.00,27.69
2026-06-04 22:28:13.742,82,0,100.00,29.19
2026-06-04 22:28:13.774,83,0,100.00,27.83
2026-06-04 22:28:13.805,84,0,100.00,26.98
2026-06-04 22:28:13.838,85,0,100.00,28.79
2026-06-04 22:28:13.869,86,0,100.00,28.10
2026-06-04 22:28:13.905,87,0,100.00,33.33
2026-06-04 22:28:13.937,88,0,100.00,29.00
2026-06-04 22:28:13.966,89,0,100.00,25.61
2026-06-04 22:28:13.997,90,0,100.00,27.24
2026-06-04 22:28:14.028,91,0,100.00,28.22
2026-06-04 22:28:14.057,92,0,100.00,26.03
2026-06-04 22:28:14.090,93,0,100.00,28.90
2026-06-04 22:28:14.123,94,0,100.00,30.44
2026-06-04 22:28:14.157,95,0,100.00,30.32
2026-06-04 22:28:14.188,96,0,100.00,27.40
2026-06-04 22:28:14.220,97,0,100.00,28.72
2026-06-04 22:28:14.250,98,0,100.00,26.86
2026-06-04 22:28:14.283,99,0,100.00,29.97
2026-06-04 22:28:14.327,100,0,100.00,41.21
2026-06-04 22:28:14.367,101,0,100.00,36.62
2026-06-04 22:28:14.401,102,0,100.00,30.16
2026-06-04 22:28:14.431,103,0,100.00,25.79
2026-06-04 22:28:14.466,104,0,100.00,32.06
2026-06-04 22:28:14.498,105,0,100.00,28.65
2026-06-04 22:28:14.528,106,0,100.00,26.63
2026-06-04 22:28:14.559,107,0,100.00,28.30
2026-06-04 22:28:14.591,108,0,100.00,28.43
2026-06-04 22:28:14.620,109,0,100.00,25.16
2026-06-04 22:28:14.658,110,0,100.00,33.41
2026-06-04 22:28:14.690,111,0,100.00,29.19
2026-06-04 22:28:14.726,112,0,100.00,32.39
2026-06-04 22:28:14.762,113,0,100.00,33.77
2026-06-04 22:28:14.797,114,0,100.00,30.89
2026-06-04 22:28:14.827,115,0,100.00,27.82
2026-06-04 22:28:14.858,116,0,100.00,27.95
2026-06-04 22:28:14.893,117,0,100.00,30.22
2026-06-04 22:28:14.926,118,0,100.00,29.72
2026-06-04 22:28:14.956,119,0,100.00,27.89
2026-06-04 22:28:14.983,120,0,100.00,23.81
2026-06-04 22:28:15.017,121,0,100.00,29.75
2026-06-04 22:28:15.049,122,0,100.00,29.68
2026-06-04 22:28:15.080,123,0,100.00,27.14
2026-06-04 22:28:15.110,124,0,100.00,27.82
2026-06-04 22:28:15.143,125,0,100.00,28.37
2026-06-04 22:28:15.175,126,0,100.00,28.84
2026-06-04 22:28:15.203,127,0,100.00,25.61
2026-06-04 22:28:15.242,128,0,100.00,34.59
2026-06-04 22:28:15.274,129,0,99.80,27.42
2026-06-04 22:28:15.306,130,0,99.96,28.68
2026-06-04 22:28:15.341,131,0,99.96,31.19
2026-06-04 22:28:15.377,132,0,100.00,33.29
2026-06-04 22:28:15.412,133,0,99.98,31.90
2026-06-04 22:28:15.447,134,0,99.98,31.01
2026-06-04 22:28:15.476,135,0,100.00,25.87
2026-06-04 22:28:15.507,136,0,100.00,28.41
2026-06-04 22:28:15.535,137,0,99.98,24.96
2026-06-04 22:28:15.563,138,0,100.00,25.27
2026-06-04 22:28:15.593,139,0,100.00,26.62
2026-06-04 22:28:15.625,140,0,100.00,27.85
2026-06-04 22:28:15.654,141,0,100.00,26.74
2026-06-04 22:28:15.686,142,0,100.00,28.05
2026-06-04 22:28:15.715,143,0,100.00,26.26
2026-06-04 22:28:15.743,144,0,100.00,25.33
2026-06-04 22:28:15.774,145,0,100.00,26.84
2026-06-04 22:28:15.804,146,0,100.00,26.81
2026-06-04 22:28:15.838,147,0,100.00,31.06
2026-06-04 22:28:15.868,148,0,100.00,27.13
