Timestamp,Frame_ID,Predicted_Class,Confidence_Score,Processing_Time_ms
2026-06-04 22:04:15.094,3,1,100.00,22.97
2026-06-04 22:04:15.165,4,1,100.00,38.14
2026-06-04 22:04:15.223,5,1,100.00,26.44
2026-06-04 22:04:15.281,6,1,100.00,26.31
2026-06-04 22:04:15.340,7,1,100.00,27.60
2026-06-04 22:04:15.399,8,1,100.00,28.15
2026-06-04 22:04:15.461,9,1,100.00,29.89
2026-06-04 22:04:15.522,10,1,100.00,29.17
2026-06-04 22:04:15.581,11,1,100.00,27.77
2026-06-04 22:04:15.641,12,1,100.00,28.67
2026-06-04 22:04:15.700,13,1,100.00,27.93
2026-06-04 22:04:15.765,14,1,100.00,32.65
2026-06-04 22:04:15.823,15,1,100.00,26.29
2026-06-04 22:04:15.883,16,1,100.00,28.66
2026-06-04 22:04:15.941,17,1,100.00,25.12
2026-06-04 22:04:16.008,18,1,100.00,28.71
2026-06-04 22:04:16.069,19,1,100.00,28.39
2026-06-04 22:04:16.127,20,1,100.00,26.43
2026-06-04 22:04:16.194,21,1,100.00,35.09
2026-06-04 22:04:16.250,22,1,100.00,24.64
2026-06-04 22:04:16.306,23,1,100.00,24.22
2026-06-04 22:04:16.369,24,1,100.00,31.30
2026-06-04 22:04:16.432,25,1,100.00,30.28
2026-06-04 22:04:16.492,26,1,100.00,29.01
2026-06-04 22:04:16.551,27,1,100.00,27.60
2026-06-04 22:04:16.617,28,1,100.00,34.80
2026-06-04 22:04:16.675,29,1,100.00,27.25
2026-06-04 22:04:16.745,30,1,100.00,37.72
2026-06-04 22:04:16.805,31,1,100.00,29.21
2026-06-04 22:04:16.863,32,1,100.00,26.74
2026-06-04 22:04:16.932,33,1,100.00,36.38
2026-06-04 22:04:17.004,34,1,100.00,40.52
2026-06-04 22:04:17.063,35,1,100.00,27.35
2026-06-04 22:04:17.123,36,1,100.00,29.26
2026-06-04 22:04:17.185,37,1,100.00,30.21
2026-06-04 22:04:17.243,38,1,100.00,27.16
2026-06-04 22:04:17.305,39,1,100.00,29.66
2026-06-04 22:04:17.363,40,1,100.00,26.85
