Timestamp,Frame_ID,Predicted_Class,Confidence_Score,Processing_Time_ms
2026-06-04 22:08:50.644,2,0,100.00,36.18
2026-06-04 22:08:50.675,3,1,100.00,26.89
2026-06-04 22:08:50.712,4,1,100.00,26.75
2026-06-04 22:08:50.743,5,1,100.00,26.35
2026-06-04 22:08:50.776,6,1,100.00,27.42
2026-06-04 22:08:50.805,7,1,100.00,26.38
2026-06-04 22:08:50.835,8,1,100.00,25.58
2026-06-04 22:08:50.868,9,1,100.00,27.60
2026-06-04 22:08:50.898,10,1,100.00,25.99
2026-06-04 22:08:50.929,11,1,100.00,25.43
2026-06-04 22:08:50.960,12,1,100.00,26.06
2026-06-04 22:08:50.992,13,1,100.00,26.17
2026-06-04 22:08:51.025,14,1,100.00,27.47
2026-06-04 22:08:51.057,15,1,100.00,28.74
2026-06-04 22:08:51.103,16,1,100.00,28.28
2026-06-04 22:08:51.150,17,1,100.00,29.71
2026-06-04 22:08:51.184,18,1,100.00,30.49
2026-06-04 22:08:51.220,19,1,100.00,32.48
2026-06-04 22:08:51.255,20,1,100.00,26.16
2026-06-04 22:08:51.286,21,1,100.00,26.67
2026-06-04 22:08:51.317,22,1,100.00,26.73
2026-06-04 22:08:51.348,23,1,100.00,27.20
2026-06-04 22:08:51.377,24,1,100.00,25.39
2026-06-04 22:08:51.405,25,1,100.00,23.13
2026-06-04 22:08:51.441,26,1,100.00,28.96
2026-06-04 22:08:51.470,27,1,100.00,26.05
2026-06-04 22:08:51.498,28,1,100.00,23.92
2026-06-04 22:08:51.536,29,1,100.00,30.75
2026-06-04 22:08:51.577,30,1,100.00,25.88
2026-06-04 22:08:51.608,31,1,100.00,25.44
2026-06-04 22:08:51.638,32,1,100.00,25.18
2026-06-04 22:08:51.669,33,1,100.00,24.64
2026-06-04 22:08:51.701,34,1,100.00,25.51
2026-06-04 22:08:51.731,35,1,100.00,24.89
2026-06-04 22:08:51.762,36,1,100.00,24.88
2026-06-04 22:08:51.799,37,1,100.00,29.73
2026-06-04 22:08:51.847,38,1,100.00,30.73
2026-06-04 22:08:51.878,39,1,100.00,27.72
2026-06-04 22:08:51.905,40,1,100.00,25.08
2026-06-04 22:08:51.934,41,1,100.00,25.02
2026-06-04 22:08:51.965,42,1,100.00,25.31
2026-06-04 22:08:51.997,43,1,100.00,26.56
2026-06-04 22:08:52.025,44,1,100.00,24.68
2026-06-04 22:08:52.057,45,1,100.00,25.41
2026-06-04 22:08:52.088,46,1,100.00,24.96
2026-06-04 22:08:52.119,47,1,100.00,24.99
2026-06-04 22:08:52.149,48,1,100.00,24.35
2026-06-04 22:08:52.182,49,1,100.00,27.10
2026-06-04 22:08:52.210,50,1,100.00,23.76
2026-06-04 22:08:52.243,51,1,100.00,25.85
2026-06-04 22:08:52.275,52,1,100.00,26.77
2026-06-04 22:08:52.304,53,1,100.00,23.98
2026-06-04 22:08:52.337,54,1,100.00,26.12
2026-06-04 22:08:52.366,55,1,100.00,23.98
2026-06-04 22:08:52.398,56,1,100.00,24.81
2026-06-04 22:08:52.428,57,1,100.00,23.12
2026-06-04 22:08:52.463,58,1,100.00,27.17
2026-06-04 22:08:52.493,59,1,100.00,25.75
2026-06-04 22:08:52.524,60,1,100.00,25.47
2026-06-04 22:08:52.559,61,1,100.00,28.26
2026-06-04 22:08:52.587,62,1,100.00,25.20
2026-06-04 22:08:52.620,63,1,100.00,26.18
2026-06-04 22:08:52.651,64,1,100.00,24.95
2026-06-04 22:08:52.681,65,1,100.00,25.01
2026-06-04 22:08:52.711,66,1,100.00,24.28
2026-06-04 22:08:52.745,67,1,100.00,27.09
2026-06-04 22:08:52.773,68,1,100.00,24.37
2026-06-04 22:08:52.805,69,1,100.00,24.30
